sentence,punc,numbers,spaces,characters,stopwords,position,order,noun,preposition,verb,adjectives,wordratio,overlaping_words,unique_words,title_words,selection,document_number
 کالج میں رہ کر کھانا ہوتا ہے ,0,0,0.266666667,0.181818182,0.555555556,0.878787879,145,0.111111111,0.222222222,0.555555556,0,0.002711987,0.777777778,-0.775065791,0,0,55
 کچھ پہننا ہوتا ہے ,0,0,0.263157895,0.115151515,0.5,0.884848485,146,0,0,0.333333333,0,0.001717592,0.833333333,-0.831615742,0,0,55
 کیا وہ مکئی کے بھٹے کھاتا تھا ,0,0,0.258064516,0.187878788,0.444444444,0.890909091,147,0,0.444444444,0.333333333,0.222222222,0.002802387,0.888888889,-0.886086502,0,0,55
 کیا وہ تہمد باندھتا تھا ,0,0,0.24,0.151515152,0.428571429,0.896969697,148,0,0.428571429,0.285714286,0.285714286,0.002259989,1,-0.997740011,0,0,55
 بس گزارا ہی کر لیتا تھا ,0,0,0.28,0.151515152,0.5,0.903030303,149,0,0.5,0.625,0,0.002259989,0.75,-0.747740011,0,0,55
 گزارا ہی کرتا رہا یا کچھ پڑھ بھی گیا ,0,0,0.263157895,0.23030303,0.636363636,0.909090909,150,0,0.272727273,0.454545455,0,0.003435184,1,-0.996564816,0,0,55
" ہاں ، کچھ پڑھ بھی گیا ",0.043478261,0,0.304347826,0.139393939,0.5,0.915151515,151,0,0.125,0.25,0,0.00207919,1,-0.99792081,0,0,55
 پھر ,0,0,0.4,0.03030303,0.333333333,0.921212121,152,0,0.333333333,0.333333333,0,0.000451998,1,-0.999548002,0,0,55
 پھر جیسا کہ ان کا دستور تھا فوج میں بھرتی ہو گیا ,0,0,0.26,0.303030303,0.642857143,0.927272727,153,0,0.428571429,0.357142857,0,0.004519978,0.785714286,-0.781194307,0,1,55
 پھر تو آپ اسے جانتے ہوں گے ,0,0,0.285714286,0.16969697,0.666666667,0.933333333,154,0,0.444444444,0.333333333,0,0.002531188,1,-0.997468812,0,0,55
 کیا وہ آپ کے ماتحت کام کرتا ہے ,0,0,0.28125,0.193939394,0.6,0.939393939,155,0,0.4,0.3,0.3,0.002892786,1,-0.997107214,0,0,55
" ماتحت تو نہیں ، مگر جانتا ضرور ہوں ",0.027777778,0,0.25,0.218181818,0.5,0.945454545,156,0,0.1,0.2,0.1,0.003254384,0.8,-0.796745616,0,0,55
 تو ابا جان اسے بلائیے نا کبھی ہم چھوٹے چودھری کو دیکھیں گے ,0,0,0.233333333,0.363636364,0.6,0.951515152,157,0.133333333,0.266666667,0.133333333,0.066666667,0.005423974,0.933333333,-0.927909359,0,0,55
 دیکھیں گے ,0,0,0.272727273,0.066666667,0.5,0.957575758,158,0,0,0.25,0,0.000994395,1,-0.999005605,0,0,55
 وہ کوئی تماشا تو نہیں سلیم میاں ,0,0,0.242424242,0.2,0.444444444,0.963636364,159,0.222222222,0.333333333,0,0.222222222,0.002983186,0.888888889,-0.885905703,0,0,55
 ابا جان ! بلائیے نا چھوٹے چودھری کو ,0.027027027,0,0.243243243,0.224242424,0.3,0.96969697,160,0.2,0.1,0.1,0.1,0.003344784,1,-0.996655216,0,1,55
 ہم بالکل نہیں ہنسیں گے ,0,0,0.25,0.145454545,0.428571429,0.975757576,161,0,0.142857143,0,0,0.00216959,0.857142857,-0.854973268,0,0,55
 بالکل سچ تو پھر آؤ ,0,0,0.3,0.121212121,0.285714286,0.981818182,162,0,0.285714286,0.285714286,0,0.001807991,1,-0.998192009,0,1,55
 ملو چھوٹے چودھری سے اور یہ کہ کر میں نے سلیم کی طرف بازو پھیلا دیے ,0,0,0.25,0.412121212,0.611111111,0.987878788,163,0.111111111,0.388888889,0.277777778,0.166666667,0.00614717,0.833333333,-0.827186163,0,1,55
 سلیم ایک لمحے کے لیے مبہوت کھڑا مجھے دیکھتا رہا اور پھر یہ کہ کر مجھ سے لپٹ گیا ابا جان ! آپ سلیم اور علی بخش دونوں کی آنکھیں نم تھیں اور دونوں کی آنکھوں میں ایک دیہاتی کے لیے محبت کی چمک تھی ,0.005181347,0,0.238341969,1.16969697,0.574468085,0.993939394,164,0.106382979,0.404255319,0.340425532,0.212765957,0.017447116,0.787234043,-0.769786926,0,1,55
 ایاز اپنے اصلی لباس میں بھی ایسا معیوب نظر نہیں آتا تھا,0,0,0.214285714,0.339393939,0.538461538,1,165,0,0.461538462,0.153846154,0.076923077,0.005062376,0.615384615,-0.61032224,0.076923077,1,55
ہم نے اپنے پیارے وطن پاکستان کو بڑی قربانیاں دے کر بنایا ہے ,0,0,0.216666667,0.833333333,0.571428571,0.013888889,1,0.214285714,0.428571429,0.285714286,0.142857143,0.008053691,0.785714286,-0.777660594,0,1,56
 اس سرزمین پر رہنے والے سب لوگ ایک قوم ہیں اور انشاءاللہ ایک رہیں گے ,0,0,0.231884058,0.958333333,0.705882353,0.027777778,2,0,0.352941176,0.176470588,0.176470588,0.009261745,0.882352941,-0.873091196,0,1,56
 کوئی بھی اس قوم کے حوصلے پست نہیں کر سکتا اور نہ ہی ہم کسی کو ایسا کرنے کی اجازت دیں گے ,0,0,0.258426966,1.236111111,0.75,0.041666667,3,0.041666667,0.5,0.166666667,0.125,0.011946309,0.833333333,-0.821387025,0.125,0,56
 پاکستان کے گوشے گوشے میں اس کی خاطر قربان ہونے والوں کی لاتعداد کہانیاں بکھری پڑی ہیں ,0,0,0.206896552,1.208333333,0.421052632,0.055555556,4,0.105263158,0.368421053,0.315789474,0.052631579,0.011677852,0.526315789,-0.514637937,0.052631579,0,56
 آئیے آج ہم آپ کو پاکستان کے ایک قصبے میں رہنے والی ایک بہادر ماں کا واقعہ سناتے ہیں ,0,0,0.235294118,1.180555556,0.571428571,0.069444444,5,0.19047619,0.428571429,0.238095238,0.047619048,0.011409396,0.904761905,-0.893352509,0.047619048,1,56
 ان سے ملئے یہ ہیں ہماری بی جان پورے قصبے کا ایک جانا پہچانا نام ,0,0,0.246153846,0.902777778,0.411764706,0.083333333,6,0.058823529,0.411764706,0.235294118,0.058823529,0.008724832,0.647058824,-0.638333991,0,0,56
 بی جان انتہائی بہادر اور دلیری کا پیکر ہیں ,0,0,0.227272727,0.611111111,0.272727273,0.097222222,7,0.272727273,0.272727273,0.181818182,0.272727273,0.00590604,0.727272727,-0.721366687,0,0,56
" ہاں بھئی ! بہادر اور دلیر کیوں نہ ہوتیں وہ ایک شہید کی بیٹی ، شہید کی بیوی اور شہید کی ماں ہیں جن کے پیاروں نے اپنے وطن عزیز پاکستان کی حفاظت کرتے ہوئے اپنی جانیں جان آفریں کے سپرد کر دیں ",0.010582011,0,0.232804233,2.625,0.511111111,0.111111111,8,0.111111111,0.333333333,0.266666667,0.2,0.025369128,0.755555556,-0.730186428,0.066666667,0,56
 بی جان ہمیشہ پرعزم رہتیں ,0,0,0.230769231,0.361111111,0,0.125,9,0.142857143,0,0.285714286,0.142857143,0.003489933,0.714285714,-0.710795781,0,0,56
 وہ بڑی جرأت اور حوصلہ مندی سے ہر کسی کے مسئلے کا حل ڈھونڈ لیتیں ,0,0,0.246153846,0.902777778,0.470588235,0.138888889,10,0,0.352941176,0.058823529,0.235294118,0.008724832,0.705882353,-0.697157521,0.117647059,0,56
 ان کی اس خوبی کی وجہ سے قصبے کا ہر چھوٹا بڑا ان کی عزت کرتا اور قدر کی نگاہ سے دیکھتا ,0,0,0.264367816,1.208333333,0.583333333,0.152777778,11,0,0.458333333,0.25,0.166666667,0.011677852,0.625,-0.613322148,0,0,56
" کسی کے گھر میں کوئی جھگڑا ہو یا کسی بچے کی شادی بیاہ کا معاملہ ، وہ ہر کام نمٹانے کو ہمہ وقت تیار رہتیں ",0.00952381,0,0.247619048,1.458333333,0.444444444,0.166666667,12,0.037037037,0.444444444,0.148148148,0.148148148,0.01409396,0.740740741,-0.726646781,0.037037037,0,56
 ہر کسی کی ضروریات کا خیال رکھنے کی کوشش کرتیں اور خاص طور پر یہ دھیان رکھتیں کہ محلے میں کوئی بھوکا تو نہیں سویا ,0,0,0.228070175,1.583333333,0.555555556,0.180555556,13,0.037037037,0.407407407,0.148148148,0.185185185,0.015302013,0.777777778,-0.762475764,0.037037037,0,56
 یہی نہیں بلکہ وہ ہر ایک کے دکھ سکھ میں بڑھ چڑھ کر شریک ہوتیں ,0,0,0.258064516,0.861111111,0.588235294,0.194444444,14,0.058823529,0.411764706,0.235294118,0.176470588,0.008322148,0.882352941,-0.874030794,0.117647059,0,56
 ایک دن وہ اپنے کمرے میں آرام دہ کرسی پر بیٹھی کسی کام میں مصروف تھیں کہ اچانک ٹیلیوژن پر آنے والی ایک خبر سے پریشان ہو گئیں ,0,0,0.232,1.736111111,0.5,0.208333333,15,0,0.366666667,0.166666667,0.166666667,0.016778523,0.733333333,-0.71655481,0,1,56
 یہ ایک ایسا واقعہ تھا کہ کسی نے روئے زمین پر ایسا درد ناک واقعہ نہ دیکھا ہو گا ,0,0,0.25,1.111111111,0.571428571,0.222222222,16,0.047619048,0.428571429,0.142857143,0.047619048,0.010738255,0.80952381,-0.798785554,0.047619048,0,56
" اس خبر میں سانحہ پشاور دکھایا جا رہا تھا جس میں دہشت گردوں نے ڈیڑھ سو کے لگ بھگ معصوم طالبعلم بچوں ، اساتذہ اور گارڈز کو شہید کر دیا تھا ",0.007246377,0,0.231884058,1.916666667,0.454545455,0.236111111,17,0.090909091,0.363636364,0.272727273,0.121212121,0.01852349,0.696969697,-0.678446207,0.03030303,1,56
 یہ خبر سن کر پاکستان کیا پوری دنیا کے لوگ تڑپ اٹھے اور کوئی آنکھ ایسی نہ تھی جو اشکبار نہ ہوئی ہو ,0,0,0.242424242,1.375,0.56,0.25,18,0.16,0.44,0.28,0.28,0.013288591,0.72,-0.706711409,0.12,0,56
 اس خبر میں شہید ہونے والے بچوں کی تصویریں دیکھ کر بی جان کے تمام دکھ پھر سے تازہ ہو گئے اور شہید ہونے والے بچوں میں انہیں اپنا بچہ احمد ہی نظر آ رہا تھا ,0,0,0.24025974,2.138888889,0.578947368,0.263888889,19,0.052631579,0.342105263,0.342105263,0.157894737,0.020671141,0.894736842,-0.874065701,0.026315789,1,56
 انہیں آج بھی وہ دن یاد تھا کہ کیسے انہوں نے اپنے چھوٹے سے بچے کو دن رات کی مشقتیں جھیل کر پالا تھا ,0,0,0.25,1.388888889,0.615384615,0.277777778,20,0.115384615,0.538461538,0.269230769,0.115384615,0.013422819,0.807692308,-0.794269489,0,1,56
 محض اس خواب کو آنکھوں میں لیے کہ ایک دن وہ بھی اپنے باپ اور نانا ابؤ کی طرح فوج میں جائے گا اور ملک عزیز کی خدمت کرے گا ,0,0,0.256198347,1.680555556,0.59375,0.291666667,21,0.09375,0.40625,0.15625,0.1875,0.016241611,0.71875,-0.702508389,0,0,56
 آخر وہ دن آ ہی گیا جب ان کا بیٹا احمد ایف ,0,0,0.302325581,0.597222222,0.571428571,0.305555556,22,0.071428571,0.428571429,0.142857143,0.071428571,0.005771812,0.928571429,-0.922799616,0,1,56
 اے کے بعد فوج میں بطور آفیسر منتخب کر لیا گیا ,0,0,0.255319149,0.652777778,0.538461538,0.319444444,23,0.076923077,0.230769231,0.307692308,0.153846154,0.006308725,0.615384615,-0.609075891,0.076923077,1,56
" وہ اپنے بیٹے کے ساتھ مل کر مختلف تیاریوں میں مصروف تھیں کیونکہ صبح ان کے بیٹے احمد نے کاکول اکیڈمی ، ایبٹ آباد کے لیے روانہ ہونا تھا ",0.007462687,0,0.223880597,1.861111111,0.451612903,0.333333333,24,0.096774194,0.387096774,0.193548387,0.193548387,0.017986577,0.709677419,-0.691690842,0.096774194,0,56
 اچانک احمد نے کہا : اماں جان میری کچھ ضروری چیزیں رہ گئی ہیں جو میں ساتھ والی مارکیٹ سے لے آتا ہوں ,0,0,0.24,1.388888889,0.6,0.347222222,25,0.16,0.28,0.36,0.08,0.013422819,0.76,-0.746577181,0,1,56
 ابھی اسے گئے تھوڑی دیر ہی ہوئی تھی کہ پورا قصبہ ایک زور دار دھماکے سے گونج اٹھا ,0,0,0.234567901,1.125,0.65,0.361111111,26,0,0.35,0.3,0.15,0.010872483,0.7,-0.689127517,0,1,56
 پھر کیا تھا ہر طرف افراتفری پھیل گئی ,0,0,0.236842105,0.527777778,0.6,0.375,27,0,0.5,0.5,0.2,0.005100671,0.8,-0.794899329,0,1,56
 احمد نے اپنی ہر چیز وہیں چھوڑی اور بڑی بہادری اور حوصلہ مندی سے دوسروں لوگوں کے ساتھ مل کر جلدی جلدی زخمیوں کو اٹھا کر ایمبولینس میں ڈالنے لگا ,0,0,0.215277778,2,0.53125,0.388888889,28,0.09375,0.25,0.21875,0.1875,0.019328859,0.84375,-0.824421141,0.0625,1,56
 فارغ ہونے کے بعد ابھی احمد پلٹنے ہی لگا تھا کہ ایک عورت کے کراہنے کی آواز آئی ,0,0,0.240506329,1.097222222,0.6,0.402777778,29,0.05,0.3,0.3,0.05,0.010604027,0.85,-0.839395973,0.1,1,56
" وہ اس آواز کی سمت بڑھا ، جیسے ہی وہ اس عورت کو سہارا دے کر ایمبولینس میں ڈالنے لگا ایک اور زور دار دھماکہ ہوا اور احمد بھی اس کی زد میں آ گیا ",0.006993007,0,0.251748252,1.986111111,0.621621622,0.416666667,30,0.081081081,0.432432432,0.27027027,0.108108108,0.019194631,0.864864865,-0.845670234,0,1,56
 بی جان کو جب معلوم ہوا کہ ان کا بیٹا بڑی بہادری سے انسانی جانوں کو بچاتے ہوئے شہید ہوا ہے تو ان کا سر فخر سے بلند ہو گیا مگر مامتا کو سکون نہ ملتا تھا ,0,0,0.25,2.111111111,0.564102564,0.430555556,31,0.179487179,0.333333333,0.256410256,0.102564103,0.020402685,0.794871795,-0.77446911,0.025641026,0,56
 وہ بار بار اپنے آپ سے اور معاشرے سے سوال کرتیں کہ یہ کیسے دشمن ہیں جو کالی بھیڑوں کی طرح ہمارے اندر ہی چھپے ہوئے ہیں ,0,0,0.237288136,1.638888889,0.586206897,0.444444444,32,0.034482759,0.448275862,0.206896552,0.172413793,0.015838926,0.689655172,-0.673816246,0,0,56
 ہم ان کو کیسے پہچانیں ,0,0,0.260869565,0.319444444,0.571428571,0.458333333,33,0.142857143,0.428571429,0,0,0.003087248,0.857142857,-0.854055609,0,0,56
 ان کے ارادے کیا ہیں ,0,0,0.285714286,0.291666667,0.571428571,0.472222222,34,0,0.571428571,0.285714286,0.142857143,0.002818792,0.857142857,-0.854324065,0.142857143,0,56
 وہ ایسا کیوں کر رہے ہیں ,0,0,0.28,0.347222222,0.75,0.486111111,35,0,0.5,0.375,0.125,0.003355705,0.875,-0.871644295,0,0,56
 میں اپنے بچے اور اس جیسے ناحق شہید لوگوں کا خون کن کے ہاتھوں پر تلاش کروں ,0,0,0.24,1.041666667,0.578947368,0.5,36,0,0.421052632,0.105263158,0.210526316,0.010067114,0.736842105,-0.726774991,0.052631579,0,56
 آج سانحہ پشاور میں سکول پر حملے کے بعد نہ صرف بی جان بلکہ سب پر عیاں ہو گیا کہ ان درندوں کا اصل مقصد کیا ہے اور وہ کیا چاہتے ہیں ,0,0,0.253846154,1.805555556,0.617647059,0.513888889,37,0.088235294,0.352941176,0.264705882,0.264705882,0.017449664,0.852941176,-0.835491512,0.058823529,1,56
 اب وہ صرف یہ سوچ رہی تھیں کہ وہ ان سے کیسے بدلہ لیں ,0,0,0.283018868,0.736111111,0.75,0.527777778,38,0,0.375,0.25,0.1875,0.007114094,1,-0.992885906,0.0625,0,56
 ایسے میں ان کے کانوں میں ملی ترانے کی یہ آواز آئی : حوصلہ نہ ہارو آگے بڑھو منزل اب کے دور نہیں ساری رات اسی سوچ میں گذر گئی ,0,0,0.248,1.736111111,0.53125,0.541666667,39,0,0.375,0.15625,0.125,0.016778523,0.71875,-0.701971477,0.34375,0,56
 صبح فجر کی نماز پڑھ کر آخر وہ ایک فیصلے پر پہنچیں ,0,0,0.254901961,0.708333333,0.428571429,0.555555556,40,0.071428571,0.357142857,0.285714286,0.142857143,0.006845638,0.642857143,-0.636011505,0,0,56
" بی جان نے سب سے پہلے قصبے کے تمام لوگوں کو ایک جگہ جمع ہونے کو کہا اور پھر آپس میں مشورے کے بعد بولیں : اب وقت آ گیا ہے کہ ان افراد کی پہچان قوم کے ہر بچے ، بوڑھے ، عورت اور ہر جوان کو کرنا ہے جنہوں نے ملک کے امن و امان کو داؤ پر لگایا ہوا ہے ",0.008196721,0,0.262295082,3.388888889,0.615384615,0.569444444,41,0.138461538,0.353846154,0.246153846,0.169230769,0.032751678,0.830769231,-0.798017553,0.076923077,1,56
 ہم اپنے وطن عزیز کے کسی فرد کو ان کا نشانہ نہیں بننے دیں گے ,0,0,0.262295082,0.847222222,0.647058824,0.583333333,42,0.117647059,0.470588235,0.117647059,0.058823529,0.008187919,0.823529412,-0.815341492,0.117647059,0,56
 اگر آپ چاہتے ہیں کہ ہم سکون سے رہیں اور ہمارے بچے ان سفاک دہشت گردوں سے محفوظ رہیں تو اس کے لیے ضروری ہے کہ ہم چند چیزوں کو اپنی زندگی کا معمول بنا لیں ,0,0,0.241830065,2.125,0.631578947,0.597222222,43,0.052631579,0.421052632,0.236842105,0.157894737,0.020536913,0.868421053,-0.84788414,0.026315789,0,56
 جس کی تیاری آپ سب کو میرے ساتھ مل کر کرنی ہے اور اس قومی کام میں سب نے بڑھ چڑھ کر حصہ لینا ہے اور ہر شخص کو دہشتگردی کے ناسور کو ختم کرنے میں اپنا اپنا کردار ادا کرنا ہو گا ,0,0,0.252873563,2.416666667,0.6,0.611111111,44,0.111111111,0.377777778,0.355555556,0.111111111,0.023355705,0.8,-0.776644295,0.022222222,0,56
 جیسا کہ ہم جانتے ہیں سکول پر حملہ کر کے دہشتگردوں نے ثابت کر دیا ہے کہ یہ درندے ہمیں تعلیم سے دور رکھنا چاہتے ہیں اور جہالت سے بڑی کوئی لعنت نہیں ,0,0,0.231292517,2.041666667,0.628571429,0.625,45,0.028571429,0.4,0.257142857,0.114285714,0.019731544,0.771428571,-0.751697028,0.085714286,0,56
